,id,img_name,Tshirt_beige,Tshirt_black,Tshirt_blue,Tshirt_brown,Tshirt_gray,Tshirt_green,Tshirt_orange,Tshirt_pink,Tshirt_purple,Tshirt_red,Tshirt_white,Tshirt_yellow,bag_beige,bag_black,bag_blue,bag_brown,bag_gray,bag_green,bag_orange,bag_pink,bag_purple,bag_red,bag_white,bag_yellow,belt_beige,belt_black,belt_blue,belt_brown,belt_gray,belt_green,belt_orange,belt_pink,belt_purple,belt_red,belt_white,belt_yellow,blazer_beige,blazer_black,blazer_blue,blazer_brown,blazer_gray,blazer_green,blazer_orange,blazer_pink,blazer_purple,blazer_red,blazer_white,blazer_yellow,blouse_beige,blouse_black,blouse_blue,blouse_brown,blouse_gray,blouse_green,blouse_orange,blouse_pink,blouse_purple,blouse_red,blouse_white,blouse_yellow,coat_beige,coat_black,coat_blue,coat_brown,coat_gray,coat_green,coat_orange,coat_pink,coat_purple,coat_red,coat_white,coat_yellow,dress_beige,dress_black,dress_blue,dress_brown,dress_gray,dress_green,dress_orange,dress_pink,dress_purple,dress_red,dress_white,dress_yellow,hat_beige,hat_black,hat_blue,hat_brown,hat_gray,hat_green,hat_orange,hat_pink,hat_purple,hat_red,hat_white,hat_yellow,jeans_beige,jeans_black,jeans_blue,jeans_brown,jeans_gray,jeans_green,jeans_orange,jeans_pink,jeans_purple,jeans_red,jeans_white,jeans_yellow,legging_beige,legging_black,legging_blue,legging_brown,legging_gray,legging_green,legging_orange,legging_pink,legging_purple,legging_red,legging_white,legging_yellow,pants_beige,pants_black,pants_blue,pants_brown,pants_gray,pants_green,pants_orange,pants_pink,pants_purple,pants_red,pants_white,pants_yellow,scarf_beige,scarf_black,scarf_blue,scarf_brown,scarf_gray,scarf_green,scarf_orange,scarf_pink,scarf_purple,scarf_red,scarf_white,scarf_yellow,shoe_beige,shoe_black,shoe_blue,shoe_brown,shoe_gray,shoe_green,shoe_orange,shoe_pink,shoe_purple,shoe_red,shoe_white,shoe_yellow,shorts_beige,shorts_black,shorts_blue,shorts_brown,shorts_gray,shorts_green,shorts_orange,shorts_pink,shorts_purple,shorts_red,shorts_white,shorts_yellow,skirt_beige,skirt_black,skirt_blue,skirt_brown,skirt_gray,skirt_green,skirt_orange,skirt_pink,skirt_purple,skirt_red,skirt_white,skirt_yellow,socks_beige,socks_black,socks_blue,socks_brown,socks_gray,socks_green,socks_orange,socks_pink,socks_purple,socks_red,socks_white,socks_yellow,stocking_beige,stocking_black,stocking_blue,stocking_brown,stocking_gray,stocking_green,stocking_orange,stocking_pink,stocking_purple,stocking_red,stocking_white,stocking_yellow,sunglass_beige,sunglass_black,sunglass_blue,sunglass_brown,sunglass_gray,sunglass_green,sunglass_orange,sunglass_pink,sunglass_purple,sunglass_red,sunglass_white,sunglass_yellow,sweater_beige,sweater_black,sweater_blue,sweater_brown,sweater_gray,sweater_green,sweater_orange,sweater_pink,sweater_purple,sweater_red,sweater_white,sweater_yellow
2494,vk,52345.jpg,,,,,,,,,,,0.2251774374299589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08950317519611506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48150915203586103,,,,,,,,,,,,,0.010833022039596563,,,0.19297721329846843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495,vl,103819.jpg,,,,,,,,,,,0.4874608701769196,,,,,0.07111955260103409,,,,,,,,,,0.05413105413105413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08874116281523689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08452041785375118,,,,,,,,,,,,0.21402694242200415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496,vm,102817.jpg,,,,,,,,0.11478029294274301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4461606746560142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006243527148986536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030477881343393992,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40233762390886224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497,vn,95372.jpg,,,,,,,,,,,,,,,,0.33003427292438975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35434007134363854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08389872001119116,,,,,,,,,,,,,,,,,,,,,,,0.18976008952927187,,,,,,,,,,,,0.04196684619150871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498,vo,82015.jpg,,,0.2694163462244973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04261676749369321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012270689950770285,,,,,,,,,,,,,,,,,,,,,,0.4318254182076465,,,,,,,,,,,,,,,,0.2438707781233927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499,vp,180212.jpg,,,,,,,,,,,0.16966925773510136,,,,,0.039871970736168265,,,,,,,,,,,,,,,,,,,,,,,0.5104404816338973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07501905197378449,,,,,,,,,,,,0.16000609663161103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044993141289437585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500,vq,31847.jpg,,,,,,,,,,,,,,,,,,,,,,,0.15685133804707777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26308959097825113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07500223753691936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4685178555446165,,,,,,,,,,,,,,,,,,0.011724693457442047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02481428443569319,,,,,,,,,,,,,,,,,,,,,,,
2501,vr,184811.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04195967028361198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.90835002095655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04969030875983794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502,vs,177993.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24631481431023677,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03918149369226997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0626140977085093,,,,,,,,,,,,,,,,,,,,,0.4098253453584371,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24206424893054684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503,vt,44654.jpg,,,,,,,,,,,,,,,,,,,,,,,0.03273384717860881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3256256542011609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015510514796840803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05966314587496432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5664668379484251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504,vu,159249.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05731115563817203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07551360355358135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06293605002052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3708084880380465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43343070274968015,,,,,,,,,,,
2505,vv,184407.jpg,,,0.2040332893109448,,,,,,,,,,,,0.17801815399450768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0322621218791271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5592939647401631,,,,,,,,,,,,,,,,,,,,,,,,,,0.026392470075257322,,,,,,,,,,,,,,,,,,,,,,
2506,vw,75391.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29562873473629514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06368537282411016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6406858924395947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507,vx,129061.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08956679203231648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04724892046245995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29527789385708314,,,,,,,,,,,,,,,,0.1950968101406881,,,,,,,,,,,,,,,,,,,,,,,,0.3728095835074523,,,,,,,,,,
2508,vy,166218.jpg,,,,,,,,,,,,,,0.05439189189189189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48735521235521234,,,,,,,,,,,,,,,,,,0.44136100386100385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016891891891891893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509,vz,117704.jpg,,,,,,,,,,,,,,,,,,,0.036833694195277863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26412516754304566,,,,,,,,,,,0.30232498195690277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05222187854417981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08624600474275698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22412104340653677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03412722961130014,,,,,,,,,,,,,,,,,,,,,,
2510,wA,43799.jpg,,,,,,,,,,,0.504885020692009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04876487904774095,,,,,,,,,,,0.44635010026025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511,wB,58349.jpg,,,,,,,,,,,0.47533047849562465,,,0.20047477192329174,,,,,,,,,,,,0.08620368646434556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07140197356172034,,,,,,,,,,,,0.1475982126233476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01899087693167008,,,,,,,,,,,,,,,,,,,,,,
2512,wC,110028.jpg,,,,,,,,,,,,,,0.4038341692138766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5961658307861234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513,wD,188603.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.433078735098865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015597116139624527,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5513241487615105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514,wE,46727.jpg,,,,,,,,,,,,,,,,0.31580739920814,,,,,,,,,,,,,,,,,,,,,,,0.2832815360381455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27097790455106646,,,,,,,,,,,,,,,,,,,,,0.07552471369577249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05440844650687556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515,wF,21301.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.876246680436707,,,,,0.03582177633520212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08793154322809088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516,wG,185586.jpg,,,,,,,,,,,0.13199513381995134,,,,,,,,,,,,,0.011181479891226564,,,,0.031004007442393015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060970373550880204,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7483540861600114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016494919135537425,,,,,,,,,,,,,,,,,,,,,,
2517,wH,177561.jpg,,,,,,,,,,,0.10103898579735011,,,,,,,,,,,,,0.12787831746939554,,0.02460612497787219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7464765717553822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518,wI,65697.jpg,,,,,,,,,,,,,,,,0.10507513158253566,,,,,,,,,,,,0.033297881043933567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2662739643840846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5609643022716736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034388720717772506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519,wJ,9473.jpg,,,,,,,,,,,,,,,,,0.16851143949335312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1487419410053061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0478690021110287,,,,,,,,,,,,,,,,0.6348776173903121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520,wK,140835.jpg,,,,,,,,,,,,0.30780842245305223,,0.02051885585631684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6518702348667041,,,,,,,,,,,,,,,,,,,,,,0.019802486823926727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521,wL,136027.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21496156941091596,,,,,,,,,,,0.44091123505091706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07630622381309138,,,,,,,,,,,,,0.26782097172507563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522,wM,178572.jpg,,,,,,,,,,,0.1502996254681648,,,,,,,,,0.12808988764044943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5585767790262173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031161048689138576,,,,,,,,,,,,,0.13187265917602997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523,wN,175239.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,0.04083396348709085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5501134276763531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30562817327427894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10342443556227719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524,wO,44337.jpg,,,,,,,,,,,,,,,,,,,,,,,,0.0807827525591976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5869093165132871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02990900630751732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30239892461999796,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525,wP,22427.jpg,,,,,,,,,,,,,,,,,,,,0.12719265874480282,,,,,,,,,,,,,,,0.010013039092675965,,,,,,,,,,,,,,,,,,,,,,,,0.4725810022879917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03463970280709523,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35557359706743424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526,wQ,31187.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6896360320355246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030105992123278618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2802579758411968,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527,wR,171368.jpg,,,0.04788143986458502,,,,,,,,,,,,,0.1861415734788324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32326724650207983,,,,,,,,,,,,,,,,,,,,,,,0.19426287072551457,,,,,,,,,,,,0.015882448273999244,,,,,,,,,,,,,0.05184304827760071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1807213728773882,,,,,,,,,,
2528,wb,127537.jpg,,,,,,,,,,,,,,,,0.1168869746027031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4679192039209862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04088073667013219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32336996881033714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05094311599584138,,,,,,,,,,,,,,,,,,,,,,
2529,wc,186431.jpg,,,,,,,,,,,,,,,,0.06319811875367431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1056143445032334,,,,,,,,,,,,,,0.36699000587889474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4641975308641975,,,,,,
2530,wd,87026.jpg,,,,,,,,,,,0.30541243958145214,,,,,,,0.04761778297126467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6119668561109045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035002921336378605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531,we,97591.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3792415920547739,,,,,,,,,,,,0.016477315476638325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06523211195545858,,,,,,,,,,,,,,,,,,,,,,,,0.5390489805131292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532,wf,14487.jpg,,,,,,,0.15729074083755948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2771736289015528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11452397134940137,,,,,,,,,,,,,,,,,,,,,,,,,0.27346159878705495,,,,,,,,,,,,,,,,,,,,,,,0.17755006012443142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533,wg,190073.jpg,,,,,,0.21598289728188944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41704163697444774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03444976076555024,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18477043673012317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06873663850147613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07901862974651329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534,wh,82.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025275173257236036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8393293925805136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1353954341622503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535,wi,181860.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11996455471865308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01651750110766504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06188746123172353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7817634027470093,,,,,,,,,,,0.01986708019494905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536,wj,166132.jpg,,,,,,,,,,,,,,,,,,,,,,,,0.06691482761676859,,,,,,,,0.010679783745457768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23694939289196135,,,,,,,,,,,,,0.5630151555437384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12244084020207392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537,wk,59464.jpg,,,,,,,,,,,,,,0.016762726032821505,,,,,,,,,,,,,,,,,,,,,,0.028333846627656298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9081349817413876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04676844559813454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538,wl,48213.jpg,,,,,,,,0.7663457589998631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01971072683305197,,,,,,,0.2139435141670849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
